ticker,name,locale,currency 
SKCZF,Selcuk Ecza Deposu Ticaret Ve Sanayi As Ordinary Shares (Turkey),US,USD
SKDI,"Sun Kissed Industries, Inc. Common Stock",US,USD
SKDTF,Sky Deutschland AG,US,USD
SKDTY,Sky Deutschland AG,US,USD
SKEGF,Raiznext Corporation,US,USD
SKENF,Sasakura Engineering Co Ltd Ordinary Shares (Japan),US,USD
SKF,ProShares UltraShort Financials,US,USD
SKFG,STARK FOCUS GROUP INC Common Shares,US,USD
SKFGF,STARK FOCUS GROUP INC Common Shares,US,USD
SKFHF,Shin Kong Financial Hldg Co,US,USD
SKFOF,Sika AG Ordinary Shares,US,USD
SKFRY,SKF AB American Depositary Shares,US,USD
SKGO,"SkyBridge Technology Group, Inc. Common Stock",US,USD
SKHCF,Sonic Healthcare Ltd  (Fgn) Ordinary Shares,US,USD
SKHCY,Sonic Healthcare,US,USD
SKHHY,Sonic Healthcare Ltd American Depositary Receipts - Sponsored,US,USD
SKHRD,Stakeholder Gold Corp. Common Shares,US,USD
SKHRF,Stakeholder Gold Corp. Common Shares,US,USD
SKHSF,Sekisui House Ltd Ordinary Shares,US,USD
SKHSY,Sekisui House Ltd American Depositary Shares,US,USD
SKHTF,Sun Hung Kai Properties Ltd.,US,USD
SKIAF,Solekia,US,USD
SKIGF,Sanki Engineering Co. Ltd.,US,USD
SKIS,Peak Resorts Inc,US,USD
SKJJF,Streettracks S&P/ASX 200 Fund Ordinary Shares (Australia),US,USD
SKK,Strikewell Energy Corporation,US,CAD
SKKAF,Sk Kaken Co Ltd Ordinary Shares (Japan),US,USD
SKKB,Stark Naked Bobbers,US,USD
SKKFF,Strikewell Energy Corp Ordinary Shares (Canada),US,USD
SKKRF,SKRR EXPL INC COM (Canada),US,CAD
SKKY,Skkynet Cloud Systems Inc Common Stock,US,USD
SKLEF,"Shaklee Global Group, Inc.",US,USD
SKLKF,Shinsei Bank Ltd Tokyo Ordinary Shares,US,USD
SKLKY,Shinsei Bank Ltd Tokyo Sponsored ADR (Japan),US,USD
SKLMF,Skellmax Holdings Ltd Ordinary Shares (New Zealand),US,USD
SKLNF,Skyline Investment Inc Common Stock (Canada),US,USD
SKLNU,Skyline Medical Inc,US,USD
SKLTF,Seek Ltd Ordinary Shares (Australia),US,USD
SKLTY,Seek Ltd Unsponsored ADR (Austrailia),US,USD
SKLUY,Skellerup Holdings Ltd. Unsponsored ADR (New Zealand),US,USD
SKLV,SKYE LIFE VENTURES LTD Common Stock,US,USD
SKLYF,Skylark Co Ltd. Ordinary Shares (Japan),US,USD
SKLZ,Skillz Inc.,US,USD
SKLZ.WS,"Skillz Inc. Warrants, each whole warrant exercisable for one share of Class A common stock at an exe",US,USD
SKM,"SK Telecom Co., Ltd.",US,USD
SKMBF,Stockmann Oyj Abp,US,USD
SKMT,"Chengda Technology Co., Ltd. Common Shares",US,USD
SKMTF,SK Telecom,US,KRW
SKNAF,MENA Hydrocarbons Inc,US,USD
SKNGF,Stikine Energy Corp,US,USD
SKNS,"Skolniks, Inc.",US,USD
SKNVY,Skandinavisk Tobakskompagni A/S American Depositary Receipts - Unsponsored (Denmark),US,USD
SKOR,FlexShares Trust FlexShares Credit-Scored US Corporate Bond Index Fund,US,USD
SKPBF,Sapura Kencana Pete BHD Ordinary Shares (Malaysia),US,USD
SKPGF,Spark Power Group Inc (Canada),US,USD
SKPI,"Sky Petroleum, Inc. Common Stock",US,USD
SKPJF,SKY Perfect JSAT Holdings Inc.,US,USD
SKPJY,Sky Perfect JSAT Corp Unsponsored ADR (Japan),US,USD
SKPLF,SKIL Ports & Logistics Limited,US,USD
SKPN,"SkyShop Logistics, Inc. Common Stock",US,USD
SKPO,"Skye Petroleum, Inc. New Common Stock",US,USD
SKREF,Skeena Resources Ltd Ordinary Shares,US,USD
SKRJ,"Silk Road Entertainment, Inc. Common Stock",US,USD
SKRUF,Scottish RE Group Limited Perpetual Preferred (Cayman Islands),US,USD
SKRV,"SK Realty Ventures, Inc. Common Stock",US,USD
SKSBF,Skanska A B Ser B Free Ordinary Shares,US,USD
SKSDF,Sakata Seed Corporation,US,USD
SKSJF,Shinko Shoji Co Ltd Ordinary Shares (Japan),US,USD
SKSK,Skookum Safety Solutions Corp. Common Stock,US,USD
SKSUF,Sekisui Chem Co Ordinary Shares,US,USD
SKSUY,Sekisui Chemical Co Ltd Unsponsored ADR (Japan),US,USD
SKT,TANGER FACTORY OUTLET CENTERS,US,USD
SKTO,"SK3 Group, Inc. Common Stock",US,USD
SKTP,Skytop Lodge Corporation Common Stock,US,USD
SKTPP,Skytop Lodge Corporation Preferred Stock,US,USD
SKUEF,SEKISUI HSE REIT INC SHS (Japan),US,JPY
SKUFF,Svenska Kullagerfabriken Ab Skf Shares B (Sweden),US,USD
SKUL,Skullcandy Inc,US,USD
SKUNF,Seikagaku Corp SHS (Japan),US,USD
SKUYF,Sansei Yusoki Co Ltd Ordinary Shares,US,USD
SKVI,"Skinvisible, Inc. Common Stock",US,USD
SKVID,Skinvisible Inc,US,USD
SKVKY,Skandinaviska Enskilda Banken AB Sponsored ADR (Sweden),US,USD
SKVY,Sentry Technology Corporation Common Stock,US,USD
SKWIF,Seeka Kiwifruit Industries,US,USD
SKX,"Skechers U.S.A., Inc.",US,USD
SKXJF,Sankyo Co Ltd Gunma Ordinary Shares (Japan),US,USD
SKY,Skyline Champion Corporation Common Stock,US,USD
SKYAY,Sky Plc,US,USD
SKYE,"Skye Bioscience, Inc. Common Stock",US,USD
SKYEF,Skye Pharma plc,US,USD
SKYEY,Skye Pharma plc,US,USD
SKYF,SKY440 Inc Common Stock,US,USD
SKYH,Sky Harvest Energy Corp,US,USD
SKYI,"Sky Century Investment, Inc. Common Stock",US,USD
SKYL,Sky Resort International Ltd. Common Stock,US,CAD
SKYNF,SkyOcean International Holdings Limited,US,USD
SKYS,"Sky Solar Holdings, Ltd. American Depositary Shares",US,USD
SKYTY,"SkyCity Entertainment Group, Ltd. Sponsored ADR (New Zealand)",US,USD
SKYU,ProShares Trust ProShares Ultra Nasdaq Cloud Computing ETF,US,USD
SKYW,"SkyWest, Inc. Common Stock",US,USD
SKYX,SKYX,US,USD
SKYY,First Trust Cloud Computing ETF,US,USD
SKYZF,"Sky City Entertainment Group, Ltd. Ordinary Shares (New Zealand)",US,USD
SKYZY,Skycity Entertainment Group Limited,US,USD
SLAB,"Silicon Laboratories, Inc. Common Stock",US,USD
SLAC U,"Social Leverage Acquisition Corp I Units, each consisting of one share of Class A common stock and o",US,USD
SLAHF,Stella Chemifa Corp Osaka Ordinary Shares (Japan),US,USD
SLB,Schlumberger Limited,US,USD
SLBBW,SilverBow Resources Inc,US,USD
SLBG,Slinger Bag Inc. Common Stock,US,USD
SLCA,"U.S. SILICA HOLDINGS, INC.",US,USD
SLCFF,BPLI Holdings Inc Ordinary Shares,US,USD
SLCH,"Spotlight Capital Holdings, Inc Common Stock",US,USD
SLCJF,SLC Agricola Sa Ordinary shares (Brazil),US,USD
SLCJY,SLC Agricola Sa Sponsored American Depository Receipt (Brazil),US,USD
SLCM,Silicon Mountain Holdings Inc,US,USD
SLCO,"Sovereign Lithium, Inc. Common Stock",US,USD
SLCRU,Silver Crest Acquisition Corporation Unit,US,USD
SLCT,"Select Bancorp, Inc. Common Stock",US,USD
SLDA,Sutherland Asset Management Corp.,US,USD
SLDB,Solid Biosciences Inc. Common Stock,US,USD
SLDD,Sutherland Asset Management Maryland,US,USD
SLDGF,Solidusgold Inc. Ordinary Shares (Canada),US,USD
SLDMF,SOLDERA MNG CORP COM (Canada),US,USD
SLDR,ALPS Sector Leaders ETF,US,USD
SLDRF,Iberian Minerals Ltd,US,USD
SLDZF,Solidere,US,USD
SLEOY,"Carboclor, S.A.",US,USD
SLF,Sun Life Financial Inc.,US,USD
SLFBF,Solar-Fabrik AG,US,USD
SLFFF,Future Mobility Solutions Ltd.  Ordinary Shares,US,USD
SLFPF,Standard Life Aberdeen PLC Ordinary Shares,US,USD
SLFPY,Standard Life Aberdeen PLC American Depositary Receipts - Unsponsored,US,USD
SLFSF,Sun Life Financial Inc. CL A SER 2 Preferred Stock (Canada),US,USD
SLFYF,Sun Life Financial Inc. Preferred Class A Series 1 (Canada),US,USD
SLG,SL Green Realty Corp.,US,USD
SLG-I,SL GREEN REALTY CORP 6.50% Series I Cumulative Redeemable Preferred Stock,US,USD
SLGBF,Good Natured Prods Inc Ordinary Shares,US,USD
SLGD,"Scott's Liquid Gold, Inc. Common Stock",US,USD
SLGG,"Super League Gaming, Inc. Common Stock",US,USD
SLGGF,Solgold PLC Ordinary Shares (United Kingdom),US,USD
SLGL,Sol-Gel Technologies Ltd. Ordinary Shares,US,USD
SLGLF,Silverado Gold Mines Ltd.,US,USD
SLGN,Silgan Holdings Inc. Common Stock,US,USD
SLGR,Stallion Group,US,USD
SLGRF,SLM Solutions Group AG Germany Federal Republic (DE ),US,USD
SLGVF,Silver Grant International Industries Ltd Ordinary Shares (Hong Kong),US,USD
SLGWF,Slang Worldwide Inc  Common Shares  (Canada),US,USD
SLGX,Sillenger Exploration Corp. Common Stock,US,USD
SLGXD,Sillenger Exploration Corp. Common Stock,US,USD
SLGYF,"San Leon Energy Plc, Dublin Ordinary Shares (Ireland)",US,USD
SLGYY,San Leon Energy Plc,US,USD
SLH,Solera Holdings Inc,US,USD
SLHGF,Swisslog Holding AG,US,USD
SLHVF,Stealth Ventures Inc,US,USD
SLI,"Sta. Lucia Land, Inc.",US,PHP
SLIF,SeaLife Corporation Common Stock,US,USD
SLIG,SELECTIVE INS GROUP INC DEPOSITARY SH REPSTG 1/1000 INT SH NON CUM PFD STK SER B,US,USD
SLIM,Janus Obesity ETF,US,USD
SLIO,Solo International Inc,US,USD
SLISF,SLI Systems Limited,US,USD
SLJB,"Sulja Bros. Building Supplies, Ltd. Common Stock",US,USD
SLLBF,Shanghai Chlor-Alkali Chemical Co. Ltd.,US,CNY
SLLBY,Shanghai Chlor-Alkali Chemical Co. Ltd.,US,USD
SLLDY,Sanlam Ltd Sponsored ADR (South Africa),US,USD
SLLFF,Gusbourne PLC Ordinary Shares (United Kingdom),US,USD
SLLGF,Solocal Group Ordinary Shares (France),US,USD
SLLN,"Searchlight Solutions, Ltd. Common Stock",US,USD
SLLTF,Le Mare Gold Corp Ordinary Shares,US,USD
SLLV,Soellingen Advisory Group Inc,US,USD
SLM,SLM Corporation Common Stock,US,USD
SLMAF,Sanlam Ltd Ordinary Shares,US,USD
SLMAP,SLM Corp.,US,USD
SLMBP,"SLM Corporation Floating Rate Non-Cumulative Preferred Stock, Series B",US,USD
SLMCF,SALMONES CAMANCHACA SA Common Shares Chile(CL ),US,USD
SLMLF,Apex Resources Inc. Ordinary Shares,US,USD
SLMNP,LYONDELLBASELL ADVANCED POLYMERS INC Preferred Stock,US,USD
SLMRF,Sul America S A Ctf De Deposito De Acoes Cons of 1 SH + 2 Pfd SHS (Brazil),US,USD
SLMU,"Salamon Group, Inc.",US,USD
SLMXF,Slam Exploration Ltd. Common Shares,US,USD
SLMZF,Damara Gold Corp. Ordinary Shares (Canada),US,USD
SLN,Silence Therapeutics Plc American Depository Share,US,USD
SLNCF,Silence Therapeutics Plc Ordinary shares (United Kingdom),US,USD
SLNG,"Stabilis Solutions, Inc. Common Stock",US,CAD
SLNLF,Stella International Holdings Limited Ordinary shares (Cayman Islands),US,USD
SLNLY,Stella International Holdings Limited Unsponsored ADR (Cayman Islands),US,USD
SLNM,"Salon Media Group, Inc. Common Stock",US,USD
SLNN,Saleen Automotive Inc,US,USD
SLNO,"Soleno Therapeutics, Inc. Common Stock",US,USD
SLNOW,Soleno Therapeutics Inc,US,USD
SLNR,Sealand Natural Resources Inc,US,USD
SLNTY,Solutions 30 S.E. American Depositary Receipts - Unsponsored   Luxembourg (LU),US,USD
SLNX,"Solanbridge Group, Inc. Common Stock",US,USD
SLNZ,Soft Landing Labs Ltd,US,USD
SLOFF,Solstad Farstad ASA Ordinary Shares,US,USD
SLOIF,"SOITEC, BERNIN Ordinary Shares",US,USD
SLOIY,Silicon On Insulator Technologies Sa American Depositary Receipts - Unsponsored,US,USD
SLOT,San Lotus Holding Inc. Common Stock,US,USD
SLOW,ALPS Sector Low Volatility ETF,US,USD
SLP,"Simulations Plus, Inc. Common Stock",US,USD
SLPA,Sleepaid Hldg Co Com Restricted,US,USD
SLQD,iShares 0-5 Year Investment Grade Corporate Bond ETF,US,USD
SLQT,"SelectQuote, Inc.",US,USD
SLQTF,SINOPEC ENGR GROUP CO LTD SHS -H- Ordinary Shares (China),US,USD
SLRA,Solar Capital Ltd,US,USD
SLRC,Solar Capital Ltd. Common Stock,US,USD
SLRGF,Silergy Corp Common Shares (Cayman Island),US,KYD
SLRK,Solera National Bancorp Inc. (CO) Common Stock,US,USD
SLRN,Solar 18 Corp,US,USD
SLROF,Stellar Resources Ltd Ordinary Shares (Australia),US,USD
SLRRF,Silver Range Resources Ltd. Ordinary Shares (Canada),US,USD
SLRW,SolarBrook Water & Power Corp,US,USD
SLRX,"Salarius Pharmaceuticals, Inc. Common Stock",US,USD
SLS,"SELLAS Life Sciences Group, Inc. Common Stock",US,USD
SLSC,Starlight Supply Chain Management Company Common Stock,US,GBX
SLSCF,SOLASTO CORP Common Stock,US,USD
SLSDF,Select Sands Corp.  Common Shares,US,USD
SLSKF,Marlowe Holdings Limited,US,USD
SLSOF,Seoul Semiconductor Co Ltd Ordinary Shares (Korea),US,KRW
SLSR,Silver Surprize Inc Common Stock,US,USD
SLSSF,Solaris Res Inc. Common Shares (Canada),US,USD
SLSX,Hubb Ventures Inc,US,USD
SLSXD,Hubb Ventures Inc,US,USD
SLSZQ,"SLS International, Inc.",US,USD
SLT,Pacer Salt High truBeta US Market ETF,US,USD
SLTA,Soltera Mining Corp,US,USD
SLTB,Scorpio Bulkers Inc,US,USD
SLTB.CL,Scorpio Bulkers Inc 7.50% Senior Notes due 2019 Called Redemption,US,USD
SLTFF,Pegasus Resources Inc Ordinary Shares,US,USD
SLTN,"Silverton Energy, Inc. Common Stock",US,USD
SLTOF,Soltoro Ltd,US,USD
SLTQY,Societatea Nationala de Gaze Naturale Romgaz SA Global Depositary Receipts - Sponsored,US,USD
SLTTF,Slate Office REIT Tr Unit (Canada),US,USD
SLTWW,Sunworks Inc,US,USD
SLTZ,"Solar Thin Films, Inc. Common Stock",US,USD
SLUNF,Solutions 30 SE Ordinary Shares,US,USD
SLUP,Solucorp Industries Ltd Common Stock,US,USD
SLUXF,Shandong Luoxin Pharmaceutical Group Stock Co Ltd,US,USD
SLUXY,Shandong Luoxin Pharmaceutical Group Stock Co Ltd,US,USD
SLV,iShares Silver Trust,US,USD
SLVA,Silvan Industries Inc,US,USD
SLVAF,SalvaRx Group PLC,US,USD
SLVDF,SILVER DOLLAR RES INC Common Shares,US,USD
SLVFF,Silverlake Axis Ltd Ordinary Shares (Bermuda),US,USD
SLVH,"Silver Hill Mines, Inc. Common Stock",US,USD
SLVMF,"Silver Mines Limited, Sydney Ordinary Shares (Australia)",US,USD
SLVO,"Credit Suisse X-Links Silver Shares Covered Call ETNs due April 21, 2033",US,USD
SLVP,iShares MSCI Global Silver and Metals Miners ETF,US,USD
SLVRF,Silver One Resources Inc. Ordinary Shares (Canada),US,USD
SLVTF,SILVER TIGER METALS INC Ordinary Shares,US,USD
SLX,VanEck Vectors Steel ETF,US,USD
SLXP,Salix Pharmaceuticals Ltd,US,USD
SLXSF,Ste Financiere Luxembourgeoise Socfinal Luxembourg Ordinary Shares (Luxembourg),US,USD
SLXXF,Fintech Select Ltd Common Shares,US,USD
SLY,SPDR S&P 600 Small Cap ETF (based on S&P SmallCap 600 Index--symbol SML),US,USD
SLYG,SPDR S&P 600 Small Cap Growth ETF (based on S&P SmallCap 600 Growth Index--symbol: CKG),US,USD
SLYQF,Pounce Technologies Inc Ordinary Shares,US,USD
SLYV,SPDR S&P 600 Small Cap Value ETF (based on S&P SmallCap 600 Value Index symbol--CVK),US,USD
SLZNF,SLAVE LAKE ZINC CORP Common Shares Canada(CA ),US,USD
SM,SM Energy Company,US,USD
SMAA,"SMA ALLIANCE, INC. Common Stock",US,USD
SMAC,Sino Mercury Acquisition Corp,US,USD
SMACR,Sino Mercury Acquisition Corp,US,USD
SMACU,Sino Mercury Acquisition Corp,US,USD
SMAGF,Soma Gold Corp Ordinary Shares,US,USD
SMAL,"Summit Bancshares, Inc. (CA) Common Stock",US,USD
SMANP,Standard Management Corporation Capital Trust I 10.25% Cumulative Trust Preferred Securities,US,USD
SMAR,Smartsheet Inc.,US,USD
SMAS,"Somatic Systems, Inc. Common Stock",US,USD
SMATD,Supreme Metals Corporation Common Shares,US,USD
SMATF,Canadian GoldCamps Corp Common Shares,US,USD
SMAWF,Siemens AG Ordinary Shares,US,USD
SMAYF,Simec Atlantis Energy Ltd Ordinary Shares (Singapore),US,GBP
SMB,VanEck Vectors Short Muni ETF,US,USD
SMBC,"Southern Missouri Bancorp, Inc. Common Stock",US,USD
SMBK,"SmartFinancial, Inc. Common Stock",US,USD
SMBMF,Sembcorp Marine Ltd Shs,US,USD
SMBMY,Sembcorp Marine Ltd Unsponsored ADR (SMBMY),US,USD
SMBVF,Somboon Advance Technology Public Co Ltd Units Non -Voting Depository Receipts (Thailand),US,THB
SMBZF,"Simba Essel Energy, Inc. Ordinary Shares",US,USD
SMCAY,SMC Corp Japan SPONSORED ADR (Japan),US,USD
SMCBF,Siam Commercial Bk Ordinary Shares,US,USD
SMCCY,Sunrise Communications Group AG American Depositary Receipts - Unsponsored (Switzerland),US,USD
SMCDF,Strategic Minerals Plc Ordinary Shares (United Kingdom),US,USD
SMCDY,Strategic Minerals Plc,US,USD
SMCE,SMC Entertainment Inc. Common Stock,US,USD
SMCI,"Super Micro Computer, Inc. Common Stock",US,USD
SMCKF,"Sumitomo Mitsui Construction Co., Ltd.",US,USD
SMCLF,Showa Corporation,US,JPY
SMCNF,Strategic Minerals Corporation NL,US,AUD
SMCP,ETF Series Solutions Trust AlphaMark Actively Managed Small Cap ETF,US,USD
SMCSF,SMCP SA,US,USD
SMDCF,Shl Telemedicine Ltd Ordinary Shares (Israel),US,USD
SMDCY,SHL Telemedicine International Ltd,US,USD
SMDD,ProShares UltraPro Short MidCap400,US,USD
SMDM,"Singing Machine Company, Inc. (The) Common Stock",US,IDR
SMDPY,SUMITOMO DAINIPPON PHARMA CO LTD  American Depositary Receipts - Unsponsored (Japan),US,USD
SMDT,SMDT,US,USD
SMDV,ProShares Russell 2000 Dividend Growers ETF,US,USD
SMDWF,VidWRX Inc,US,USD
SMDXD,Sierra Madre Development Inc Common Shares,US,USD
SMDXF,Sierra Madre Development Inc Common Shares,US,USD
SMDY,Syntax Stratified MidCap ETF,US,USD
SMDZF,Strategic Metals Ltd Ordinary Shares,US,USD
SMEBF,Sime Darby Bhd New Ordinary shares (Malaysia),US,USD
SMECF,Smc Cp Ordinary Shares,US,USD
SMED,Sharps Compliance Corp. Common Stock,US,USD
SMEGF,Siemens Energy AG Ord (Germany),US,USD
SMEV,Simulated Environment Concepts Inc Common Stock,US,USD
SMEYF,Smart Employee Benefits Inc Common Shares (Canada),US,USD
SMEZ,SPDR EURO STOXX Small Cap ETF,US,USD
SMEZF,S.M.Entertainment Co.,US,USD
SMFG,"Sumitomo Mitsui Financial Group, Inc",US,USD
SMFKY,Smurfit Kappa Group Plc American Depositary Shares (Dublin),US,USD
SMFNF,Sumitomo Mitsui Financial Group Inc Ordinary Shares (Japan),US,USD
SMFRF,Sumitomo Forestry Co Ltd Ordinary Shares,US,USD
SMFTF,"Smurfit Kappa Plc, Dublin Ordinary shares (Ireland)",US,USD
SMG,The Scotts Miracle-Gro Company,US,USD
SMGBF,San Miguel Corp Ordinary Shares (Phillippines),US,USD
SMGBY,San Miguel Corp Sponsored ADR representing Class B shares,US,USD
SMGE,SIGMATA ELECTRONICS INC Common Stock,US,USD
SMGI,"SMG Industries, Inc. Common Stock",US,USD
SMGIW,SMG Indium Resources Ltd.,US,USD
SMGKF,Smiths Group Plc Ordinary Shares,US,USD
SMGNF,Simigon Ltd,US,USD
SMGRF,"Summerset Group Holdings Ltd, Wellington Ordinary Shares (New Zealand)",US,USD
SMGWF,SME GROWTH LIMITED Shs (Australia),US,USD
SMGZY,Smiths Group Plc Sponsored ADR (UK),US,USD
SMH,VanEck Vectors Semiconductor ETF,US,USD
SMHB,ETRACS 2xMonthly Pay Leveraged US Small Cap High Dividend ETN Series B,US,USD
SMHD,UBS AG London Branch,US,USD
SMHGF,SIMCERE PHARMACEUTICAL GROUP LTD Ordinary Shares Public Company Limited by Shares 2313239 (Hong Kong),US,USD
SMHI,SEACOR Marine Holdings Inc. Common Stock,US,USD
SMHJF,Sam Ho Development Co. Ltd.,US,KRW
SMHLF,Smit Holdings Limited,US,USD
SMHRY,Smoore Intl Hldgs Ltd. American Depositary Receipts - Unsponsored (Cayman Islands),US,USD
SMI,SMI(Societe Metallurgique d`Imiter),US,MAD
SMICY,Semiconductor Manufacturing International Corporation American Depositary Receipts - Sponsored (Cayman Islands),US,USD
SMID,Smith-Midland Corporation Common Stock,US,USD
SMIFF,Smiles S.A.,US,USD
SMIN,iShares MSCI India Small-Cap ETF,US,USD
SMIRF,SEMIRARA MINING & POWER CORP Ordinary Shares Philippines(PH ),US,CHF
SMIT,"Schmitt Industries, Inc. Common Stock",US,USD
SMIVY,SM Investments Corp,US,USD
SMIZF,Melia Hotels International SA Ordinary Shares (Spain),US,USD
SMK,Saturn Oil & Gas Inc,US,EUR
SMKC,"Smoke Cartel, Inc. Common Stock",US,USD
SMKG,"Smart Card Marketing Systems, Inc. Common Stock",US,USD
SMKPF,Siam Makro,US,USD
SMKRF,SMK Corporation,US,USD
SMKUF,Siam Makro Public Co Ltd Units Non Voting Depository Receipts (Thailand),US,USD
SMKUY,Siam Makro Public Co Ltd Unsponsored ADR (Thailand),US,USD
SMKY,Smoky Market Foods Inc,US,USD
SMLF,iShares MSCI USA Small-Cap Multifactor ETF,US,USD
SMLKF,Synlait Milk Ltd Ordinary Shares (New Zealand),US,USD
SMLL,Direxion Daily Small Cap Bull 2X Shares,US,USD
SMLNF,Solar Millennium AG,US,USD
SMLP,"Summit Midstream Partners, LP",US,USD
SMLR,Semler Scientific Inc.,US,USD
SMLV,SPDR SSGA US Small Cap Low Volatility Index ETF,US,USD
SMM,Salient Midstream & MLP Fund,US,USD
SMMC,South Mountain Merger Corp. Class A Common Stock,US,USD
SMMCF,Summit Indl Income REIT Ordinary Shares (Canada) Tr Unit New,US,USD
SMMCU,South Mountain Merger Corp. Unit,US,USD
SMMCW,South Mountain Merger Corp. Warrants,US,USD
SMMD,iShares Russell 2500 ETF,US,USD
SMME,"SmartMetric, Inc. Common Stock",US,USD
SMMF,"Summit Financial Group, Inc. Common Stock",US,USD
SMMGF,Summit Germany Limited,US,EUR
SMMNY,Siemens Healthineers AG American Depositary Receipts - Unsponsored (Germany),US,USD
SMMR,Symmetry Technologies Inc Common,US,USD
SMMT,Summit Therapeutics Inc. Common Stock,US,USD
SMMU,PIMCO Short Term Municipal Bond Active Exchange-Traded Fund,US,USD
SMMV,iShares MSCI USA Small-Cap Min Vol Factor ETF,US,USD
SMMYY,Sumitomo Metal Mining Co Ltd Unsponsored ADR (Japan),US,USD
SMN,ProShares UltraShort Basic Materials,US,USD
SMNCF,Suominen Corporation Ordinary Shares (Finland),US,USD
SMNEY,Siemens Energy AG American Depositary Receipts - Unsponsored (Germany),US,USD
SMNG,Strategic Mining Group,US,USD
SMNNY,SHIMANO INC  American Depositary Receipts - Unsponsored (Japan),US,USD
SMNOF,SMN Corporation Ordinary Shares (Japan),US,USD
SMNUF,"Pt Sarana Menara Nusantara, Tbk Ordinary Share (Indonesia)",US,USD
